address,ip,port,protocol,anonymity,latency,ssl_supported,verified_exit,country_code,country_name,hosting,as_name,org,target_ok,target_latency
3.127.27.51:3080,3.127.27.51,3080,socks5,elite,0.355,True,False,DE,Germany,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-central-1),False,0.0
18.185.116.137:5901,18.185.116.137,5901,socks5,elite,0.353,True,False,DE,Germany,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-central-1),False,0.0
3.122.224.70:33581,3.122.224.70,33581,socks5,elite,0.351,True,True,DE,Germany,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-central-1),False,0.0
18.157.159.247:35772,18.157.159.247,35772,socks5,elite,0.353,True,False,DE,Germany,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-central-1),False,0.0
18.157.159.247:8181,18.157.159.247,8181,socks5,elite,0.352,True,False,DE,Germany,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-central-1),False,0.0
3.122.224.70:49959,3.122.224.70,49959,socks5,elite,0.356,True,True,DE,Germany,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-central-1),False,0.0
18.157.159.247:2293,18.157.159.247,2293,socks5,elite,0.351,True,False,DE,Germany,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-central-1),False,0.0
3.38.94.2:3000,3.38.94.2,3000,socks5,elite,0.364,True,False,KR,South Korea,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-2),False,0.0
13.209.65.136:32870,13.209.65.136,32870,socks5,elite,0.364,True,True,KR,South Korea,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-2),False,0.0
3.122.224.70:57510,3.122.224.70,57510,socks5,elite,0.358,True,True,DE,Germany,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-central-1),False,0.0
13.209.65.136:23226,13.209.65.136,23226,socks5,elite,0.355,True,True,KR,South Korea,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-2),False,0.0
13.209.65.136:16151,13.209.65.136,16151,socks5,elite,0.355,True,True,KR,South Korea,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-2),False,0.0
3.122.224.70:8881,3.122.224.70,8881,socks5,elite,0.364,True,True,DE,Germany,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-central-1),False,0.0
13.209.65.136:30223,13.209.65.136,30223,socks5,elite,0.36,True,True,KR,South Korea,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-2),False,0.0
3.38.94.2:1363,3.38.94.2,1363,socks5,elite,0.36,True,False,KR,South Korea,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-2),False,0.0
16.62.111.95:7212,16.62.111.95,7212,socks5,elite,0.361,True,True,CH,Switzerland,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-central-2),False,0.0
16.62.123.236:47238,16.62.123.236,47238,socks5,elite,0.357,True,False,CH,Switzerland,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-central-2),False,0.0
16.62.111.95:32113,16.62.111.95,32113,socks5,elite,0.357,True,True,CH,Switzerland,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-central-2),False,0.0
15.224.107.208:10002,15.224.107.208,10002,socks5,elite,0.363,True,False,FR,France,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-west-3),False,0.0
15.224.107.208:8181,15.224.107.208,8181,socks5,elite,0.359,True,False,FR,France,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-west-3),False,0.0
15.224.107.208:21315,15.224.107.208,21315,socks5,elite,0.36,True,False,FR,France,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-west-3),False,0.0
15.224.107.208:3000,15.224.107.208,3000,socks5,elite,0.365,True,False,FR,France,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-west-3),False,0.0
43.203.146.136:28686,43.203.146.136,28686,socks5,elite,0.359,True,False,KR,South Korea,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-2),False,0.0
3.38.94.2:55784,3.38.94.2,55784,socks5,elite,0.362,True,False,KR,South Korea,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-2),False,0.0
15.224.107.208:31880,15.224.107.208,31880,socks5,elite,0.352,True,False,FR,France,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-west-3),False,0.0
16.62.111.95:9991,16.62.111.95,9991,socks5,elite,0.358,True,True,CH,Switzerland,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-central-2),False,0.0
43.203.146.136:1085,43.203.146.136,1085,socks5,elite,0.364,True,False,KR,South Korea,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-2),False,0.0
3.38.94.2:13642,3.38.94.2,13642,socks5,elite,0.36,True,False,KR,South Korea,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-2),False,0.0
43.200.179.23:50916,43.200.179.23,50916,socks5,elite,0.358,True,False,KR,South Korea,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-2),False,0.0
16.62.123.236:28101,16.62.123.236,28101,socks5,elite,0.355,True,False,CH,Switzerland,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-central-2),False,0.0
16.62.123.236:2179,16.62.123.236,2179,socks5,elite,0.363,True,False,CH,Switzerland,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-central-2),False,0.0
144.31.152.15:1080,144.31.152.15,1080,socks5,elite,0.399,True,False,FI,Finland,residential,AS215590 DpkgSoft International Limited,Xorek.Cloud Helsinki,False,0.0
43.200.174.95:9617,43.200.174.95,9617,socks5,elite,0.355,True,False,KR,South Korea,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-2),False,0.0
13.125.44.24:80,13.125.44.24,80,socks5,elite,0.371,True,True,KR,South Korea,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-2),False,0.0
16.62.123.236:25722,16.62.123.236,25722,socks5,elite,0.35,True,False,CH,Switzerland,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-central-2),False,0.0
18.100.80.197:29198,18.100.80.197,29198,socks5,elite,0.363,True,False,ES,Spain,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-2),False,0.0
15.160.67.144:8213,15.160.67.144,8213,socks5,elite,0.36,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
15.217.107.97:11981,15.217.107.97,11981,socks5,elite,0.369,True,False,ES,Spain,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-2),False,0.0
15.160.16.72:26662,15.160.16.72,26662,socks5,elite,0.363,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
18.100.80.197:35549,18.100.80.197,35549,socks5,elite,0.369,True,False,ES,Spain,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-2),False,0.0
15.161.59.54:2333,15.161.59.54,2333,socks5,elite,0.363,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
15.161.59.54:25522,15.161.59.54,25522,socks5,elite,0.364,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
15.160.67.144:1080,15.160.67.144,1080,socks5,elite,0.359,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
15.160.145.162:2055,15.160.145.162,2055,socks5,elite,0.362,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
15.161.131.175:48040,15.161.131.175,48040,socks5,elite,0.371,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
15.217.107.97:19089,15.217.107.97,19089,socks5,elite,0.377,True,False,ES,Spain,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-2),False,0.0
15.160.116.45:39597,15.160.116.45,39597,socks5,elite,0.368,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
43.200.179.23:5707,43.200.179.23,5707,socks5,elite,0.366,True,False,KR,South Korea,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-2),False,0.0
15.217.107.97:57335,15.217.107.97,57335,socks5,elite,0.375,True,False,ES,Spain,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-2),False,0.0
15.161.131.175:28126,15.161.131.175,28126,socks5,elite,0.369,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
15.160.145.162:6022,15.160.145.162,6022,socks5,elite,0.367,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
15.160.145.162:8865,15.160.145.162,8865,socks5,elite,0.362,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
15.160.116.45:7776,15.160.116.45,7776,socks5,elite,0.367,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
16.52.81.236:31719,16.52.81.236,31719,socks5,elite,0.145,True,False,CA,Canada,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ca-central-1),False,0.0
18.188.53.175:25472,18.188.53.175,25472,socks5,elite,0.12,True,False,US,United States,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (us-east-2),False,0.0
15.161.59.54:3375,15.161.59.54,3375,socks5,elite,0.368,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
15.160.145.162:1082,15.160.145.162,1082,socks5,elite,0.362,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
15.161.59.54:5691,15.161.59.54,5691,socks5,elite,0.364,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
15.217.107.97:1084,15.217.107.97,1084,socks5,elite,0.381,True,False,ES,Spain,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-2),False,0.0
16.63.202.203:41890,16.63.202.203,41890,socks5,elite,0.359,True,True,CH,Switzerland,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-central-2),False,0.0
18.100.80.197:10929,18.100.80.197,10929,socks5,elite,0.367,True,False,ES,Spain,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-2),False,0.0
15.161.131.175:51794,15.161.131.175,51794,socks5,elite,0.368,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
15.161.131.175:1056,15.161.131.175,1056,socks5,elite,0.367,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
15.160.145.162:15270,15.160.145.162,15270,socks5,elite,0.375,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
15.160.16.72:16410,15.160.16.72,16410,socks5,elite,0.371,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
15.161.59.54:51846,15.161.59.54,51846,socks5,elite,0.366,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
34.246.183.20:9346,34.246.183.20,9346,socks5,elite,0.258,True,False,IE,Ireland,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-west-1),False,0.0
15.160.116.45:13815,15.160.116.45,13815,socks5,elite,0.369,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
15.160.116.45:38080,15.160.116.45,38080,socks5,elite,0.368,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
16.63.202.203:4145,16.63.202.203,4145,socks5,elite,0.36,True,True,CH,Switzerland,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-central-2),False,0.0
15.160.116.45:5516,15.160.116.45,5516,socks5,elite,0.373,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
15.161.131.175:32846,15.161.131.175,32846,socks5,elite,0.377,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
108.131.152.118:3129,108.131.152.118,3129,socks5,elite,0.291,True,False,IE,Ireland,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-west-1),False,0.0
13.239.253.213:13631,13.239.253.213,13631,socks5,elite,0.376,True,False,AU,Australia,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-southeast-2),False,0.0
13.51.44.23:8087,13.51.44.23,8087,socks5,elite,0.376,True,True,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
3.26.152.74:42710,3.26.152.74,42710,socks5,elite,0.378,True,True,AU,Australia,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-southeast-2),False,0.0
13.60.163.108:59507,13.60.163.108,59507,socks5,elite,0.38,True,False,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
43.200.174.95:26247,43.200.174.95,26247,socks5,elite,0.31,True,False,KR,South Korea,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-2),False,0.0
3.27.62.106:8181,3.27.62.106,8181,socks5,elite,0.383,True,False,AU,Australia,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-southeast-2),False,0.0
35.152.37.123:40223,35.152.37.123,40223,socks5,elite,0.389,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
13.51.44.23:5862,13.51.44.23,5862,socks5,elite,0.377,True,True,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
13.51.44.23:4336,13.51.44.23,4336,socks5,elite,0.381,True,True,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
35.152.37.123:10437,35.152.37.123,10437,socks5,elite,0.368,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
3.26.152.74:32848,3.26.152.74,32848,socks5,elite,0.388,True,True,AU,Australia,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-southeast-2),False,0.0
35.152.37.123:11914,35.152.37.123,11914,socks5,elite,0.383,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
3.27.62.106:5678,3.27.62.106,5678,socks5,elite,0.376,True,False,AU,Australia,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-southeast-2),False,0.0
13.60.60.167:39077,13.60.60.167,39077,socks5,elite,0.377,True,True,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
15.160.16.72:4443,15.160.16.72,4443,socks5,elite,0.371,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
13.239.253.213:52087,13.239.253.213,52087,socks5,elite,0.386,True,False,AU,Australia,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-southeast-2),False,0.0
15.217.214.40:3128,15.217.214.40,3128,socks5,elite,0.359,True,False,ES,Spain,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-2),False,0.0
15.217.214.40:1876,15.217.214.40,1876,socks5,elite,0.365,True,False,ES,Spain,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-2),False,0.0
15.217.214.40:19210,15.217.214.40,19210,socks5,elite,0.364,True,False,ES,Spain,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-2),False,0.0
15.160.135.192:1080,15.160.135.192,1080,socks5,elite,0.418,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
15.217.214.40:5438,15.217.214.40,5438,socks5,elite,0.368,True,False,ES,Spain,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-2),False,0.0
35.152.37.123:27623,35.152.37.123,27623,socks5,elite,0.388,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
15.217.214.40:50115,15.217.214.40,50115,socks5,elite,0.36,True,False,ES,Spain,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-2),False,0.0
15.160.135.192:3128,15.160.135.192,3128,socks5,elite,0.416,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
13.51.44.23:8104,13.51.44.23,8104,socks5,elite,0.385,True,True,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
13.60.60.167:14818,13.60.60.167,14818,socks5,elite,0.379,True,True,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
3.26.152.74:50741,3.26.152.74,50741,socks5,elite,0.377,True,True,AU,Australia,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-southeast-2),False,0.0
15.135.215.62:8841,15.135.215.62,8841,socks5,elite,0.391,True,True,AU,Australia,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-southeast-2),False,0.0
15.135.215.62:46510,15.135.215.62,46510,socks5,elite,0.395,True,True,AU,Australia,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-southeast-2),False,0.0
13.60.163.108:44097,13.60.163.108,44097,socks5,elite,0.383,True,False,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
13.51.44.23:25166,13.51.44.23,25166,socks5,elite,0.383,True,True,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
13.53.139.178:5740,13.53.139.178,5740,socks5,elite,0.384,True,False,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
13.60.163.108:30893,13.60.163.108,30893,socks5,elite,0.382,True,False,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
13.60.60.167:12383,13.60.60.167,12383,socks5,elite,0.38,True,True,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
13.60.60.167:39959,13.60.60.167,39959,socks5,elite,0.378,True,True,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
13.51.44.23:30001,13.51.44.23,30001,socks5,elite,0.382,True,True,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
13.51.44.23:47049,13.51.44.23,47049,socks5,elite,0.38,True,True,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
13.60.163.108:42673,13.60.163.108,42673,socks5,elite,0.376,True,False,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
13.53.139.178:34039,13.53.139.178,34039,socks5,elite,0.383,True,False,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
13.53.139.178:11138,13.53.139.178,11138,socks5,elite,0.383,True,False,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
13.60.60.167:29860,13.60.60.167,29860,socks5,elite,0.378,True,True,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
13.60.60.167:59185,13.60.60.167,59185,socks5,elite,0.38,True,True,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
13.60.60.167:7080,13.60.60.167,7080,socks5,elite,0.382,True,True,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
52.195.147.51:4782,52.195.147.51,4782,socks5,elite,0.235,True,True,JP,Japan,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-1),False,0.0
13.60.163.108:5509,13.60.163.108,5509,socks5,elite,0.385,True,False,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
54.238.215.10:19451,54.238.215.10,19451,socks5,elite,0.233,True,False,JP,Japan,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-1),False,0.0
15.160.132.166:1088,15.160.132.166,1088,socks5,elite,0.374,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
13.53.139.178:38146,13.53.139.178,38146,socks5,elite,0.376,True,False,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
52.195.147.51:32808,52.195.147.51,32808,socks5,elite,0.24,True,True,JP,Japan,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-1),False,0.0
15.160.132.166:30001,15.160.132.166,30001,socks5,elite,0.374,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
15.160.132.166:8123,15.160.132.166,8123,socks5,elite,0.377,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
15.160.132.166:56249,15.160.132.166,56249,socks5,elite,0.375,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
54.238.215.10:22342,54.238.215.10,22342,socks5,elite,0.233,True,False,JP,Japan,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-1),False,0.0
15.160.132.166:1111,15.160.132.166,1111,socks5,elite,0.389,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
52.195.147.51:10107,52.195.147.51,10107,socks5,elite,0.237,True,True,JP,Japan,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-1),False,0.0
15.160.132.166:26908,15.160.132.166,26908,socks5,elite,0.395,True,False,IT,Italy,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-south-1),False,0.0
54.238.215.10:13439,54.238.215.10,13439,socks5,elite,0.241,True,False,JP,Japan,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-1),False,0.0
18.162.230.142:38344,18.162.230.142,38344,socks5,elite,0.386,True,True,HK,Hong Kong,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-east-1),False,0.0
15.135.215.62:35802,15.135.215.62,35802,socks5,elite,0.395,True,True,AU,Australia,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-southeast-2),False,0.0
3.27.62.106:5817,3.27.62.106,5817,socks5,elite,0.388,True,False,AU,Australia,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-southeast-2),False,0.0
43.198.78.37:15211,43.198.78.37,15211,socks5,elite,0.381,True,False,HK,Hong Kong,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-east-1),False,0.0
43.199.29.225:19200,43.199.29.225,19200,socks5,elite,0.386,True,True,HK,Hong Kong,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-east-1),False,0.0
18.166.228.193:35558,18.166.228.193,35558,socks5,elite,0.388,True,False,HK,Hong Kong,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-east-1),False,0.0
18.162.230.142:8689,18.162.230.142,8689,socks5,elite,0.388,True,True,HK,Hong Kong,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-east-1),False,0.0
52.195.147.51:5001,52.195.147.51,5001,socks5,elite,0.244,True,True,JP,Japan,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-1),False,0.0
16.163.88.228:80,16.163.88.228,80,http,elite,0.396,False,False,HK,Hong Kong,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-east-1),False,0.0
52.195.147.51:57737,52.195.147.51,57737,socks5,elite,0.248,True,True,JP,Japan,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-1),False,0.0
178.212.144.7:80,178.212.144.7,80,http,elite,0.407,False,True,PL,Poland,residential,AS51436 IDEALAN Sp. z o.o.,IDEALAN Sp. z o.o,False,0.0
16.18.22.211:47375,16.18.22.211,47375,socks5,elite,0.364,True,False,CH,Switzerland,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-central-2),False,0.0
18.162.230.142:13106,18.162.230.142,13106,socks5,elite,0.394,True,True,HK,Hong Kong,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-east-1),False,0.0
16.18.22.211:39593,16.18.22.211,39593,socks5,elite,0.359,True,False,CH,Switzerland,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-central-2),False,0.0
16.18.22.211:1256,16.18.22.211,1256,socks5,elite,0.364,True,False,CH,Switzerland,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-central-2),False,0.0
18.163.182.106:5487,18.163.182.106,5487,socks5,elite,0.411,True,False,HK,Hong Kong,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-east-1),False,0.0
52.195.147.51:8082,52.195.147.51,8082,socks5,elite,0.234,True,True,JP,Japan,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-1),False,0.0
52.195.147.51:40517,52.195.147.51,40517,socks5,elite,0.246,True,True,JP,Japan,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-northeast-1),False,0.0
13.51.196.44:9002,13.51.196.44,9002,socks5,elite,0.408,True,True,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
13.51.196.44:3765,13.51.196.44,3765,socks5,elite,0.409,True,True,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
13.51.196.44:9418,13.51.196.44,9418,socks5,elite,0.418,True,True,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
13.51.196.44:40941,13.51.196.44,40941,socks5,elite,0.41,True,True,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
13.51.196.44:8926,13.51.196.44,8926,socks5,elite,0.41,True,True,SE,Sweden,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (eu-north-1),False,0.0
18.231.214.206:57617,18.231.214.206,57617,socks5,elite,0.354,True,True,BR,Brazil,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (sa-east-1),False,0.0
18.163.182.106:8008,18.163.182.106,8008,socks5,elite,0.41,True,False,HK,Hong Kong,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (ap-east-1),False,0.0
18.231.214.206:24389,18.231.214.206,24389,socks5,elite,0.357,True,True,BR,Brazil,datacenter,"AS16509 Amazon.com, Inc.",AWS EC2 (sa-east-1),False,0.0
